Time,I_load
0.079550000000001855,623.96754600513304
0.079560000000001851,624.57988082087468
0.079570000000001848,625.19090766954832
0.079580000000001844,625.80061040762303
0.07959000000000184,626.40897277788099
0.079600000000001836,627.015978466261
0.079610000000001832,627.62161144291895
0.079620000000001828,628.22585562116728
0.079630000000001824,628.82869474378822
0.07964000000000182,629.43011283778105
0.079650000000001817,630.03009370277141
0.079660000000001813,630.62862136575859
0.079670000000001809,631.22567991058531
0.079680000000001805,631.82125325056404
0.079690000000001801,632.41532552638091
0.079700000000001797,633.00788070819181
0.079710000000001793,633.5989030503697
0.079720000000001789,634.18837657991389
0.079730000000001786,634.77628549435394
0.079740000000001782,635.3626139912194
0.079750000000001778,635.94734638172667
0.079760000000001774,636.53046680656189
0.07977000000000177,637.11195957694144
0.079780000000001766,637.69180911776857
0.079790000000001762,638.26999962657283
0.079800000000001758,638.84651564194428
0.079810000000001755,639.42134147509933
0.079820000000001751,639.9944615509412
0.079830000000001747,640.56586040805996
0.079840000000001743,641.13552247135885
0.079850000000001739,641.7034324499582
0.079860000000001735,642.26957476876123
0.079870000000001731,642.83393408004486
0.079880000000001727,643.39649497924256
0.079890000000001724,643.95724223231809
0.07990000000000172,644.51616043470494
0.079910000000001716,645.07323440921027
0.079920000000001712,645.62844880811099
0.079930000000001708,646.18178862474451
0.079940000000001704,646.73323856823117
0.0799500000000017,647.28278346137813
0.079960000000001696,647.83040835436623
0.079970000000001693,648.37609812684605
0.079980000000001689,648.91983765846817
0.079990000000001685,649.46161205625685
0.080000000000001681,650.00140642723636
0.080010000000001677,650.53920576474411
0.080020000000001673,651.07499517580436
0.080030000000001669,651.60875982428479
0.080040000000001665,652.14048493089649
0.080050000000001661,652.67015571635056
0.080060000000001658,653.19775745820152
0.080070000000001654,653.72327537716046
0.08008000000000165,654.24669486446874
0.080090000000001646,654.7680013113677
0.080100000000001642,655.28718005225528
0.080110000000001638,655.80421664890309
0.080120000000001634,656.31909649255249
0.08013000000000163,656.83180508813166
0.080140000000001627,657.34232811109905
0.080150000000001623,657.85065106638285
0.080160000000001619,658.35675957259809
0.080170000000001615,658.86063941889006
0.080180000000001611,659.36227616703036
0.080190000000001607,659.86165571985111
0.080200000000001603,660.35876369596735
0.080210000000001599,660.85358611189804
0.080220000000001596,661.34610875678845
0.080230000000001592,661.83631753347072
0.080240000000001588,662.32419840162038
0.080250000000001584,662.80973737775639
0.08026000000000158,663.29292036471088
0.080270000000001576,663.77373360637648
0.080280000000001572,664.25216317611557
0.080290000000001568,664.72819514729053
0.080300000000001565,665.20181582063742
0.080310000000001561,665.67301138320545
0.080320000000001557,666.14176802204383
0.080330000000001553,666.60807226526231
0.080340000000001549,667.07191024306667
0.080350000000001545,667.53326848356664
0.080360000000001541,667.99213340118513
0.080370000000001537,668.44849158087527
0.080380000000001534,668.90232938021654
0.08039000000000153,669.35363355469235
0.080400000000001526,669.80239057556901
0.080410000000001522,670.24858719832991
0.080420000000001518,670.69221000792822
0.080430000000001514,671.13324587353418
0.08044000000000151,671.57168149378776
0.080450000000001506,672.00750379470264
0.080460000000001503,672.44069958860564
0.080470000000001499,672.87125580151042
0.080480000000001495,673.29915947311747
0.080490000000001491,673.72439747259705
0.080500000000001487,674.14695695333648
0.080510000000001483,674.56682506872312
0.080520000000001479,674.98398885845745
0.080530000000001475,675.39843553277024
0.080540000000001472,675.81015235873565
0.080550000000001468,676.21912660342787
0.080560000000001464,676.62534570445132
0.08057000000000146,677.02879687203676
0.080580000000001456,677.42946754378863
0.080590000000001452,677.82734527099819
0.080600000000001448,678.22241749126988
0.080610000000001444,678.6146718695818
0.080620000000001441,679.0040959003818
0.080630000000001437,679.39067730549141
0.080640000000001433,679.77440380673215
0.080650000000001429,680.15526301223872
0.080660000000001425,680.53324287120631
0.080670000000001421,680.90833116229987
0.080680000000001417,681.28051577787119
0.080690000000001413,681.64978472395887
0.080700000000001409,682.01612594975813
0.080710000000001406,682.37952740446417
0.080720000000001402,682.73997726464586
0.080730000000001398,683.09746365002866
0.080740000000001394,683.45197473718144
0.08075000000000139,683.80349875951651
0.080760000000001386,684.15202400728958
0.080770000000001382,684.49753882759978
0.080780000000001378,684.84003151070283
0.080790000000001375,685.17949057422811
0.080800000000001371,685.5159044789616
0.080810000000001367,685.84926174253269
0.080820000000001363,686.1795509962576
0.080830000000001359,686.50676075776573
0.080840000000001355,686.83087982890356
