Time,I_load,I_load*VR1
1.0000000000000001e-05,3.7591748953868249e-20,1.1305116114718113e-39
2.0000000000000002e-05,7.5153441074652412e-20,4.5184316688211036e-39
3.0000000000000004e-05,1.1293183575129112e-19,1.0202878959351681e-38
4.0000000000000003e-05,1.5027670821968012e-19,1.8066470705260143e-38
5.0000000000000002e-05,1.8838027998961708e-19,2.8389701906721948e-38
6.0000000000000002e-05,2.2561656082402175e-19,4.0722263893820463e-38
7.0000000000000007e-05,2.6328686306771771e-19,5.5455978317232426e-38
8.0000000000000007e-05,3.0095682018476764e-19,7.2460007840868834e-38
9.0000000000000006e-05,3.3862680195372085e-19,9.1734487594641791e-38
0.0001,3.7629675907077078e-19,1.1327940083179185e-37
0.00011,4.1353340968372477e-19,1.3680789930362291e-37
0.00012,4.5120368727551744e-19,1.628678209106551e-37
0.00013000000000000002,4.8844033788847144e-19,1.908591719200949e-37
0.00014000000000000001,5.2741065825206834e-19,2.225295995220329e-37
0.00015000000000000001,5.6464627348508423e-19,2.5506031993346754e-37
0.00016000000000000001,6.0188321992087769e-19,2.8981073289518792e-37
0.00017000000000000001,6.3912021566047772e-19,3.2677971225757356e-37
0.00018000000000000001,6.7722387371207618e-19,3.6690572837974725e-37
0.00019000000000000001,7.1446012989457757e-19,4.0836262553332679e-37
0.00020000000000000001,7.5256378794617603e-19,4.5308179920013353e-37
0.00021000000000000001,7.8806671950468055e-19,4.968393336079204e-37
0.00022000000000000001,8.2617175806286315e-19,5.460478232894804e-37
0.00023000000000000001,8.6427472586116955e-19,5.9757663276044397e-37
0.00024000000000000001,9.0064436903547908e-19,6.4892819490630827e-37
0.00025000000000000001,9.3874861873275646e-19,7.0499921804870617e-37
0.00026000000000000003,9.7685158653106286e-19,7.6339124419331816e-37
0.00027000000000000006,1.0149545543293693e-18,8.2410621990463977e-37
0.00028000000000000008,1.0530575221276756e-18,8.8714412624440501e-37
0.00029000000000000011,1.0894271653019852e-18,9.4948122568980782e-37
0.00030000000000000014,1.1275314149992626e-18,1.0170617434350022e-36
0.00031000000000000016,1.1656344814051821e-18,1.0869629656871466e-36
